hsv1[0],hsv2[0],hsv3[0],hsv4[0]
348,354,350,352
350,358,352,354
354,2,356,0
358,4,0,8
0,6,4,8
0,14,10,16
4,16,12,22
6,22,22,26
10,26,26,34
12,30,30,38
12,30,34,42
18,38,44,56
22,48,54,68
28,56,64,84
34,60,72,86
38,72,78,94
56,82,92,100
70,86,96,104
88,94,104,114
104,102,112,114
124,108,120,120
130,112,122,120
138,116,124,124
138,120,128,128
140,116,126,126
138,116,128,126
144,122,132,130
148,126,138,130
152,130,138,132
156,132,146,134
160,140,150,138
160,142,156,138
168,142,156,142
174,148,168,146
178,154,172,148
188,166,180,158
198,176,192,166
202,188,200,172
206,192,204,180
212,204,212,192
216,210,216,204
224,216,222,206
222,218,222,212
226,224,228,220
226,226,228,220
228,228,230,224
228,230,232,226
228,230,232,228
230,230,234,228
230,232,236,230
230,234,236,230
236,238,238,236
240,240,242,234
248,250,244,244
256,256,250,250
270,268,260,264
280,280,266,274
290,290,274,282
304,306,284,296
314,316,294,312
322,322,300,318
326,328,310,324
332,334,316,332
336,340,324,336
342,344,328,336
340,348,332,344
346,350,340,348
348,354,342,352
348,358,348,350
352,0,352,354
354,2,354,356
358,6,356,356
358,4,358,0
