k,real_k,effective_k,virtual_stream_count,sample_index,position_combination,selection_rank,candidate_id,source,probes,authorized_max_ber,authorized_position_bers,candidate_min_route_min_ber,candidate_avg_route_min_ber,worst_route
10,10,10,0,1,"(1, 2, 5, 6, 16, 17, 20, 22, 24, 25)",1,21,probe_repair,"[10, 55, 115, 135, 175, 180, 185, 190, 230, 240, 250, 255, 280, 300, 305]",0.00000000,"[0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000]",0.24600000,0.45510000,26->2
10,10,10,0,1,"(1, 2, 5, 6, 16, 17, 20, 22, 24, 25)",2,69,probe_repair,"[10, 30, 40, 75, 95, 110, 120, 130, 145, 165, 180, 245, 250, 255, 360]",0.00000000,"[0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000]",0.05700000,0.44766000,21->1
10,10,10,0,1,"(1, 2, 5, 6, 16, 17, 20, 22, 24, 25)",3,37,probe_repair,"[35, 45, 65, 85, 110, 115, 135, 160, 165, 235, 245, 250, 260, 280, 365]",0.00000000,"[0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000]",0.26200000,0.45090000,28->25
10,10,10,0,1,"(1, 2, 5, 6, 16, 17, 20, 22, 24, 25)",4,53,probe_repair,"[5, 40, 110, 120, 135, 150, 155, 165, 175, 180, 285, 290, 330, 345, 360]",0.00000000,"[0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000]",0.12600000,0.44476000,11->2
10,10,10,0,1,"(1, 2, 5, 6, 16, 17, 20, 22, 24, 25)",5,45,probe_repair,"[25, 40, 50, 60, 95, 110, 120, 140, 150, 175, 180, 200, 240, 260, 355]",0.00000000,"[0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000]",0.13400000,0.45126000,18->2
10,10,10,0,2,"(2, 5, 6, 7, 9, 15, 22, 24, 27, 28)",1,93,probe_repair,"[5, 30, 40, 45, 60, 65, 85, 165, 185, 245, 280, 295, 325, 330, 365]",0.00000000,"[0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000]",0.20100000,0.44683333,20->7
10,10,10,0,2,"(2, 5, 6, 7, 9, 15, 22, 24, 27, 28)",2,85,probe_repair,"[20, 30, 50, 55, 110, 130, 135, 155, 170, 190, 240, 285, 300, 310, 345]",0.00000000,"[0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000]",0.20500000,0.44607778,11->2
10,10,10,0,2,"(2, 5, 6, 7, 9, 15, 22, 24, 27, 28)",3,29,probe_repair,"[45, 75, 85, 185, 205, 210, 230, 235, 240, 245, 255, 315, 330, 335, 345]",0.00000000,"[0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000]",0.10400000,0.44996667,26->2
10,10,10,0,2,"(2, 5, 6, 7, 9, 15, 22, 24, 27, 28)",4,69,probe_repair,"[20, 45, 50, 75, 85, 95, 105, 110, 125, 140, 165, 250, 305, 310, 325]",0.00000000,"[0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000]",0.19200000,0.44630000,11->2
10,10,10,0,2,"(2, 5, 6, 7, 9, 15, 22, 24, 27, 28)",5,125,probe_repair,"[25, 60, 80, 100, 105, 115, 135, 140, 200, 220, 235, 255, 315, 340, 345]",0.00000000,"[0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000]",0.12000000,0.44138889,26->6
10,10,10,0,2,"(2, 5, 6, 7, 9, 15, 22, 24, 27, 28)",6,45,probe_repair,"[20, 25, 45, 100, 105, 125, 180, 190, 255, 260, 280, 285, 290, 295, 300]",0.00000000,"[0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000]",0.21500000,0.45030000,16->5
10,10,10,0,2,"(2, 5, 6, 7, 9, 15, 22, 24, 27, 28)",7,149,probe_repair,"[10, 15, 30, 65, 135, 150, 170, 180, 185, 205, 210, 295, 300, 330, 335]",0.00000000,"[0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000]",0.13500000,0.45187778,16->24
10,10,10,0,2,"(2, 5, 6, 7, 9, 15, 22, 24, 27, 28)",8,53,probe_repair,"[5, 30, 130, 135, 140, 165, 170, 190, 220, 230, 250, 285, 310, 330, 340]",0.00000000,"[0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000]",0.22800000,0.45014444,11->28
10,10,10,0,2,"(2, 5, 6, 7, 9, 15, 22, 24, 27, 28)",9,141,probe_repair,"[30, 35, 45, 55, 85, 95, 105, 185, 200, 240, 280, 300, 325, 330, 335]",0.00000000,"[0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000]",0.13000000,0.45143333,16->7
10,10,10,0,3,"(1, 5, 9, 16, 17, 18, 22, 25, 26, 27)",1,37,probe_repair,"[40, 75, 95, 105, 110, 125, 140, 190, 205, 300, 325, 330, 355, 360, 365]",0.00000000,"[0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000]",0.22000000,0.45328000,11->5
10,10,10,0,3,"(1, 5, 9, 16, 17, 18, 22, 25, 26, 27)",2,61,probe_repair,"[5, 55, 110, 115, 135, 140, 175, 185, 200, 230, 265, 275, 285, 310, 360]",0.00000000,"[0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000]",0.02100000,0.44866000,20->25
10,10,10,0,3,"(1, 5, 9, 16, 17, 18, 22, 25, 26, 27)",3,21,probe_repair,"[30, 80, 115, 125, 135, 155, 190, 225, 255, 275, 285, 290, 295, 330, 365]",0.00000000,"[0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000]",0.14600000,0.44550000,2->22
10,10,10,0,3,"(1, 5, 9, 16, 17, 18, 22, 25, 26, 27)",4,29,probe_repair,"[5, 15, 25, 45, 60, 80, 90, 100, 155, 165, 170, 205, 265, 300, 335]",0.00000000,"[0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000]",0.06200000,0.44818000,24->22
10,10,10,0,4,"(2, 9, 11, 15, 16, 18, 20, 24, 26, 27)",1,101,probe_repair,"[15, 25, 85, 105, 175, 180, 195, 200, 225, 230, 255, 265, 290, 335, 345]",0.00000000,"[0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000]",0.09500000,0.45967500,17->24
10,10,10,0,4,"(2, 9, 11, 15, 16, 18, 20, 24, 26, 27)",2,141,probe_repair,"[10, 30, 70, 85, 95, 130, 160, 175, 190, 205, 225, 260, 305, 325, 360]",0.00000000,"[0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000]",0.19100000,0.46072500,21->2
