k,real_k,effective_k,virtual_stream_count,sample_index,position_combination,selection_rank,candidate_id,source,probes,authorized_max_ber,authorized_position_bers,candidate_min_route_min_ber,candidate_avg_route_min_ber,worst_route
3,3,8,5,2,"(5, 15, 16)",1,193,anchor_worst_targeted,"[15, 40, 135, 160, 165, 170, 180, 190, 195, 205, 220, 235, 265, 295, 345]",0.00000000,"[0.00000000, 0.00000000, 0.00000000]",0.00000000,0.33200000,3->15
3,3,8,5,2,"(5, 15, 16)",2,225,anchor_worst_targeted,"[15, 20, 25, 35, 80, 100, 105, 110, 140, 150, 200, 205, 315, 320, 325]",0.00000000,"[0.00000000, 0.00000000, 0.00000000]",0.00000000,0.32481481,3->5
3,3,8,5,2,"(5, 15, 16)",3,29,baseline_global_guarded,"[40, 90, 135, 145, 150, 200, 210, 225, 240, 245, 250, 280, 320, 335, 355]",0.00000000,"[0.00000000, 0.00000000, 0.00000000]",0.00000000,0.32207407,3->5
3,3,8,5,2,"(5, 15, 16)",4,21,baseline_global_guarded,"[30, 35, 95, 165, 175, 220, 235, 240, 250, 255, 290, 295, 320, 340, 345]",0.00000000,"[0.00000000, 0.00000000, 0.00000000]",0.00000000,0.32133333,3->15
3,3,8,5,2,"(5, 15, 16)",5,37,baseline_global_guarded,"[45, 50, 90, 95, 105, 135, 140, 145, 155, 195, 240, 260, 330, 340, 355]",0.00000000,"[0.00000000, 0.00000000, 0.00000000]",0.00000000,0.31396296,3->5
3,3,8,5,2,"(5, 15, 16)",6,97,anchor_worst_targeted,"[10, 15, 35, 50, 85, 90, 140, 220, 245, 300, 310, 315, 340, 345, 360]",0.00000000,"[0.00000000, 0.00000000, 0.00000000]",0.00000000,0.30622222,3->15
3,3,8,5,2,"(5, 15, 16)",7,65,anchor_worst_targeted,"[25, 55, 80, 110, 115, 135, 180, 190, 220, 255, 265, 290, 335, 350, 355]",0.00000000,"[0.00000000, 0.00000000, 0.00000000]",0.00000000,0.28777778,3->5
3,3,8,5,2,"(5, 15, 16)",8,81,anchor_worst_targeted,"[15, 45, 80, 110, 125, 145, 160, 205, 240, 285, 295, 320, 330, 335, 360]",0.00000000,"[0.00000000, 0.00000000, 0.00000000]",0.00000000,0.28622222,22->15
3,3,8,5,3,"(20, 26, 27)",1,109,baseline_global_guarded,"[5, 10, 20, 35, 40, 55, 85, 150, 160, 195, 240, 250, 330, 340, 350]",0.00000000,"[0.00000000, 0.00000000, 0.00000000]",0.00000000,0.33186667,3->27
3,3,8,5,3,"(20, 26, 27)",2,641,anchor_worst_targeted,"[25, 50, 60, 70, 80, 145, 175, 195, 200, 245, 285, 305, 310, 320, 325]",0.00000000,"[0.00000000, 0.00000000, 0.00000000]",0.00000000,0.31410000,11->20
3,3,8,5,3,"(20, 26, 27)",3,117,baseline_global_guarded,"[5, 25, 35, 90, 125, 140, 175, 200, 245, 250, 275, 320, 325, 335, 345]",0.00000000,"[0.00000000, 0.00000000, 0.00000000]",0.00000000,0.29076667,3->26
3,3,8,5,3,"(20, 26, 27)",4,561,anchor_worst_targeted,"[25, 55, 70, 80, 130, 140, 150, 160, 170, 210, 240, 285, 295, 325, 350]",0.00000000,"[0.00000000, 0.00000000, 0.00000000]",0.00000000,0.28153333,10->27
3,3,8,5,3,"(20, 26, 27)",5,37,baseline_global_guarded,"[5, 35, 50, 55, 100, 150, 155, 175, 190, 230, 235, 270, 325, 345, 350]",0.00000000,"[0.00000000, 0.00000000, 0.00000000]",0.00000000,0.26970000,8->26
