k,real_k,effective_k,virtual_stream_count,sample_index,position_combination,selection_rank,candidate_id,source,probes,authorized_max_ber,authorized_position_bers,candidate_min_route_min_ber,candidate_avg_route_min_ber,worst_route
8,8,8,0,1,"(9, 10, 13, 14, 16, 17, 23, 24)",1,219,anchor_worst_targeted,"[35, 40, 50, 55, 60, 95, 130, 175, 185, 200, 235, 245, 260, 275, 345]",0.00000000,"[0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000]",0.32000000,0.45577500,4->9
8,8,8,0,1,"(9, 10, 13, 14, 16, 17, 23, 24)",2,138,anchor_worst_targeted,"[5, 40, 95, 105, 155, 190, 220, 225, 230, 260, 265, 280, 350, 360, 365]",0.00000000,"[0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000]",0.31900000,0.46245000,1->13
8,8,8,0,1,"(9, 10, 13, 14, 16, 17, 23, 24)",3,148,anchor_worst_targeted,"[10, 20, 45, 70, 75, 150, 180, 195, 240, 245, 275, 310, 325, 360, 365]",0.00000000,"[0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000]",0.31400000,0.45505000,2->14
8,8,8,0,1,"(9, 10, 13, 14, 16, 17, 23, 24)",4,244,anchor_worst_targeted,"[10, 25, 30, 35, 40, 60, 140, 150, 155, 165, 175, 205, 225, 235, 360]",0.00000000,"[0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000]",0.28600000,0.46055000,8->9
8,8,8,0,1,"(9, 10, 13, 14, 16, 17, 23, 24)",5,28,baseline_global_guarded,"[25, 95, 115, 120, 125, 195, 215, 230, 245, 255, 265, 275, 280, 335, 350]",0.00000000,"[0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000]",0.28000000,0.45345000,15->13
8,8,8,0,1,"(9, 10, 13, 14, 16, 17, 23, 24)",6,253,anchor_worst_targeted,"[10, 25, 30, 35, 40, 60, 140, 150, 155, 165, 175, 205, 225, 235, 360]",0.00000000,"[0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000]",0.27000000,0.46285000,28->23
8,8,8,0,1,"(9, 10, 13, 14, 16, 17, 23, 24)",7,38,baseline_global_guarded,"[25, 45, 65, 70, 105, 135, 170, 190, 215, 265, 280, 300, 310, 330, 360]",0.00000000,"[0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000]",0.15300000,0.45505000,15->10
8,8,8,0,1,"(9, 10, 13, 14, 16, 17, 23, 24)",8,241,anchor_worst_targeted,"[10, 25, 30, 35, 40, 60, 140, 150, 155, 165, 175, 205, 225, 235, 360]",0.00000000,"[0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000]",0.12900000,0.44617500,18->24
8,8,8,0,1,"(9, 10, 13, 14, 16, 17, 23, 24)",9,238,anchor_worst_targeted,"[15, 25, 90, 135, 150, 165, 170, 190, 195, 200, 220, 265, 280, 330, 350]",0.00000000,"[0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000]",0.18400000,0.45492500,28->13
8,8,8,0,1,"(9, 10, 13, 14, 16, 17, 23, 24)",10,53,baseline_global_guarded,"[5, 15, 45, 55, 70, 75, 115, 135, 190, 215, 275, 300, 320, 325, 360]",0.00000000,"[0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000]",0.20000000,0.44390000,27->17
