k,real_k,effective_k,virtual_stream_count,sample_index,position_combination,selection_rank,candidate_id,source,probes,authorized_max_ber,authorized_position_bers,candidate_min_route_min_ber,candidate_avg_route_min_ber,worst_route
3,3,8,5,1,"(2, 5, 26)",1,267,anchor_worst_targeted,"[25, 75, 100, 115, 180, 215, 225, 250, 270, 295, 315, 325, 335, 340, 355]",0.00000000,"[0.00000000, 0.00000000, 0.00000000]",0.32300000,0.44614583,27->5
3,3,8,5,1,"(2, 5, 26)",2,342,anchor_worst_targeted,"[15, 25, 50, 90, 135, 165, 175, 205, 245, 250, 265, 305, 325, 335, 360]",0.00000000,"[0.00000000, 0.00000000, 0.00000000]",0.30500000,0.44310417,18->2
3,3,8,5,1,"(2, 5, 26)",3,262,anchor_worst_targeted,"[25, 75, 100, 115, 180, 215, 225, 250, 270, 295, 315, 325, 335, 340, 355]",0.00000000,"[0.00000000, 0.00000000, 0.00000000]",0.30300000,0.44331250,7->26
3,3,8,5,1,"(2, 5, 26)",4,275,anchor_worst_targeted,"[35, 60, 130, 175, 185, 215, 220, 240, 250, 260, 300, 305, 325, 345, 365]",0.00000000,"[0.00000000, 0.00000000, 0.00000000]",0.30000000,0.44666667,28->26
3,3,8,5,1,"(2, 5, 26)",5,341,anchor_worst_targeted,"[15, 25, 50, 90, 135, 165, 175, 205, 245, 250, 265, 305, 325, 335, 360]",0.00000000,"[0.00000000, 0.00000000, 0.00000000]",0.29300000,0.43881250,16->5
3,3,8,5,1,"(2, 5, 26)",6,340,anchor_worst_targeted,"[15, 25, 50, 90, 135, 165, 175, 205, 245, 250, 265, 305, 325, 335, 360]",0.00000000,"[0.00000000, 0.00000000, 0.00000000]",0.29000000,0.43416667,4->26
3,3,8,5,1,"(2, 5, 26)",7,274,anchor_worst_targeted,"[35, 60, 130, 175, 185, 215, 220, 240, 250, 260, 300, 305, 325, 345, 365]",0.00000000,"[0.00000000, 0.00000000, 0.00000000]",0.27800000,0.44387500,28->26
3,3,8,5,1,"(2, 5, 26)",8,87,baseline_global_guarded,"[20, 75, 110, 115, 120, 135, 150, 185, 190, 245, 275, 285, 290, 310, 355]",0.00000000,"[0.00000000, 0.00000000, 0.00000000]",0.21700000,0.42516667,28->2
3,3,8,5,1,"(2, 5, 26)",9,137,anchor_worst_targeted,"[10, 15, 20, 55, 125, 150, 170, 190, 210, 220, 265, 280, 285, 330, 365]",0.00000000,"[0.00000000, 0.00000000, 0.00000000]",0.23600000,0.44547917,7->5
3,3,8,5,1,"(2, 5, 26)",10,136,anchor_worst_targeted,"[10, 15, 20, 55, 125, 150, 170, 190, 210, 220, 265, 280, 285, 330, 365]",0.00000000,"[0.00000000, 0.00000000, 0.00000000]",0.21200000,0.43879167,18->26
3,3,8,5,1,"(2, 5, 26)",11,142,anchor_worst_targeted,"[10, 15, 20, 55, 125, 150, 170, 190, 210, 220, 265, 280, 285, 330, 365]",0.00000000,"[0.00000000, 0.00000000, 0.00000000]",0.22900000,0.43441667,18->26
3,3,8,5,1,"(2, 5, 26)",12,283,anchor_worst_targeted,"[35, 60, 130, 175, 185, 215, 220, 240, 250, 260, 300, 305, 325, 345, 365]",0.00000000,"[0.00000000, 0.00000000, 0.00000000]",0.26800000,0.43852083,28->26
3,3,8,5,1,"(2, 5, 26)",13,31,baseline_global_guarded,"[5, 15, 35, 50, 115, 120, 135, 140, 175, 200, 245, 280, 290, 300, 365]",0.00000000,"[0.00000000, 0.00000000, 0.00000000]",0.26100000,0.42889583,20->5
3,3,8,5,1,"(2, 5, 26)",14,278,anchor_worst_targeted,"[35, 60, 130, 175, 185, 215, 220, 240, 250, 260, 300, 305, 325, 345, 365]",0.00000000,"[0.00000000, 0.00000000, 0.00000000]",0.27200000,0.43402083,28->26
3,3,8,5,1,"(2, 5, 26)",15,381,anchor_worst_targeted,"[15, 20, 40, 65, 95, 100, 110, 170, 175, 180, 185, 250, 280, 355, 360]",0.00000000,"[0.00000000, 0.00000000, 0.00000000]",0.16200000,0.44443750,7->5
3,3,8,5,1,"(2, 5, 26)",16,331,anchor_worst_targeted,"[10, 20, 40, 45, 85, 100, 200, 230, 280, 285, 290, 305, 310, 315, 360]",0.00000000,"[0.00000000, 0.00000000, 0.00000000]",0.13700000,0.42777083,28->26
3,3,8,5,1,"(2, 5, 26)",17,285,anchor_worst_targeted,"[35, 60, 130, 175, 185, 215, 220, 240, 250, 260, 300, 305, 325, 345, 365]",0.00000000,"[0.00000000, 0.00000000, 0.00000000]",0.20200000,0.44706250,18->26
3,3,8,5,1,"(2, 5, 26)",18,298,anchor_worst_targeted,"[90, 120, 155, 185, 210, 230, 235, 250, 260, 270, 275, 285, 295, 325, 345]",0.00000000,"[0.00000000, 0.00000000, 0.00000000]",0.22800000,0.44662500,25->26
3,3,8,5,1,"(2, 5, 26)",19,264,anchor_worst_targeted,"[25, 75, 100, 115, 180, 215, 225, 250, 270, 295, 315, 325, 335, 340, 355]",0.00000000,"[0.00000000, 0.00000000, 0.00000000]",0.27300000,0.44631250,4->5
3,3,8,5,1,"(2, 5, 26)",20,268,anchor_worst_targeted,"[25, 75, 100, 115, 180, 215, 225, 250, 270, 295, 315, 325, 335, 340, 355]",0.00000000,"[0.00000000, 0.00000000, 0.00000000]",0.27400000,0.44620833,4->5
3,3,8,5,2,"(4, 16, 18)",1,107,baseline_global_guarded,"[15, 25, 30, 50, 125, 205, 225, 245, 250, 260, 275, 285, 310, 315, 325]",0.00000000,"[0.00000000, 0.00000000, 0.00000000]",0.34900000,0.44584444,2->16
3,3,8,5,2,"(4, 16, 18)",2,329,anchor_worst_targeted,"[50, 70, 85, 110, 115, 160, 165, 185, 205, 210, 285, 290, 295, 305, 345]",0.00000000,"[0.00000000, 0.00000000, 0.00000000]",0.34400000,0.44875556,26->4
3,3,8,5,2,"(4, 16, 18)",3,328,anchor_worst_targeted,"[50, 70, 85, 110, 115, 160, 165, 185, 205, 210, 285, 290, 295, 305, 345]",0.00000000,"[0.00000000, 0.00000000, 0.00000000]",0.34300000,0.44868889,20->18
3,3,8,5,2,"(4, 16, 18)",4,333,anchor_worst_targeted,"[50, 70, 85, 110, 115, 160, 165, 185, 205, 210, 285, 290, 295, 305, 345]",0.00000000,"[0.00000000, 0.00000000, 0.00000000]",0.34200000,0.44633333,21->18
3,3,8,5,2,"(4, 16, 18)",5,330,anchor_worst_targeted,"[50, 70, 85, 110, 115, 160, 165, 185, 205, 210, 285, 290, 295, 305, 345]",0.00000000,"[0.00000000, 0.00000000, 0.00000000]",0.32900000,0.44208889,2->16
3,3,8,5,2,"(4, 16, 18)",6,331,anchor_worst_targeted,"[50, 70, 85, 110, 115, 160, 165, 185, 205, 210, 285, 290, 295, 305, 345]",0.00000000,"[0.00000000, 0.00000000, 0.00000000]",0.31600000,0.44782222,21->18
3,3,8,5,2,"(4, 16, 18)",7,949,anchor_worst_targeted,"[35, 115, 120, 200, 230, 235, 275, 280, 295, 300, 310, 325, 340, 345, 355]",0.00000000,"[0.00000000, 0.00000000, 0.00000000]",0.16000000,0.44062222,25->18
3,3,8,5,2,"(4, 16, 18)",8,960,anchor_worst_targeted,"[35, 115, 120, 200, 230, 235, 275, 280, 295, 300, 310, 325, 340, 345, 355]",0.00000000,"[0.00000000, 0.00000000, 0.00000000]",0.15200000,0.44020000,25->18
3,3,8,5,2,"(4, 16, 18)",9,959,anchor_worst_targeted,"[35, 115, 120, 200, 230, 235, 275, 280, 295, 300, 310, 325, 340, 345, 355]",0.00000000,"[0.00000000, 0.00000000, 0.00000000]",0.20600000,0.44633333,25->18
3,3,8,5,2,"(4, 16, 18)",10,858,anchor_worst_targeted,"[15, 20, 25, 35, 85, 100, 105, 110, 140, 150, 205, 320, 325, 330, 365]",0.00000000,"[0.00000000, 0.00000000, 0.00000000]",0.18800000,0.42855556,28->16
3,3,8,5,2,"(4, 16, 18)",11,155,baseline_global_guarded,"[5, 10, 30, 65, 90, 130, 180, 190, 195, 215, 255, 265, 300, 310, 330]",0.00000000,"[0.00000000, 0.00000000, 0.00000000]",0.15600000,0.42800000,11->4
3,3,8,5,2,"(4, 16, 18)",12,444,anchor_worst_targeted,"[30, 75, 80, 95, 100, 105, 155, 205, 300, 310, 325, 330, 340, 345, 355]",0.00000000,"[0.00000000, 0.00000000, 0.00000000]",0.26000000,0.44262222,6->16
3,3,8,5,2,"(4, 16, 18)",13,359,anchor_worst_targeted,"[45, 105, 125, 130, 190, 200, 205, 220, 240, 280, 290, 310, 320, 325, 335]",0.00000000,"[0.00000000, 0.00000000, 0.00000000]",0.23700000,0.43697778,24->18
3,3,8,5,2,"(4, 16, 18)",14,320,anchor_worst_targeted,"[10, 25, 65, 125, 155, 195, 225, 230, 270, 275, 285, 300, 330, 355, 360]",0.00000000,"[0.00000000, 0.00000000, 0.00000000]",0.24100000,0.43593333,28->16
3,3,8,5,2,"(4, 16, 18)",15,256,anchor_worst_targeted,"[50, 80, 90, 95, 125, 165, 175, 180, 200, 205, 215, 225, 255, 270, 285]",0.00000000,"[0.00000000, 0.00000000, 0.00000000]",0.16600000,0.43084444,22->4
3,3,8,5,2,"(4, 16, 18)",16,319,anchor_worst_targeted,"[10, 25, 65, 125, 155, 195, 225, 230, 270, 275, 285, 300, 330, 355, 360]",0.00000000,"[0.00000000, 0.00000000, 0.00000000]",0.23100000,0.43324444,24->16
3,3,8,5,2,"(4, 16, 18)",17,537,anchor_worst_targeted,"[10, 25, 60, 140, 155, 200, 220, 225, 235, 250, 285, 315, 320, 345, 350]",0.00000000,"[0.00000000, 0.00000000, 0.00000000]",0.27600000,0.45253333,6->4
3,3,8,5,2,"(4, 16, 18)",18,104,baseline_global_guarded,"[15, 25, 30, 50, 125, 205, 225, 245, 250, 260, 275, 285, 310, 315, 325]",0.00000000,"[0.00000000, 0.00000000, 0.00000000]",0.30300000,0.45057778,21->4
3,3,8,5,2,"(4, 16, 18)",19,551,anchor_worst_targeted,"[10, 25, 45, 90, 115, 130, 150, 170, 240, 295, 300, 305, 315, 340, 355]",0.00000000,"[0.00000000, 0.00000000, 0.00000000]",0.27700000,0.45028889,27->16
3,3,8,5,2,"(4, 16, 18)",20,748,anchor_worst_targeted,"[5, 10, 40, 60, 65, 70, 150, 155, 235, 265, 270, 300, 305, 345, 355]",0.00000000,"[0.00000000, 0.00000000, 0.00000000]",0.15400000,0.45015556,26->18
3,3,8,5,3,"(21, 22, 27)",1,842,anchor_worst_targeted,"[5, 50, 70, 75, 80, 120, 130, 160, 185, 230, 240, 250, 290, 300, 350]",0.00000000,"[0.00000000, 0.00000000, 0.00000000]",0.36600000,0.45535556,7->21
3,3,8,5,3,"(21, 22, 27)",2,824,anchor_worst_targeted,"[5, 35, 105, 125, 135, 180, 190, 205, 215, 220, 240, 260, 270, 285, 360]",0.00000000,"[0.00000000, 0.00000000, 0.00000000]",0.35700000,0.45544444,4->21
3,3,8,5,3,"(21, 22, 27)",3,844,anchor_worst_targeted,"[5, 50, 70, 75, 80, 120, 130, 160, 185, 230, 240, 250, 290, 300, 350]",0.00000000,"[0.00000000, 0.00000000, 0.00000000]",0.35100000,0.45988889,11->21
3,3,8,5,3,"(21, 22, 27)",4,843,anchor_worst_targeted,"[5, 50, 70, 75, 80, 120, 130, 160, 185, 230, 240, 250, 290, 300, 350]",0.00000000,"[0.00000000, 0.00000000, 0.00000000]",0.34900000,0.44935556,26->21
3,3,8,5,3,"(21, 22, 27)",5,822,anchor_worst_targeted,"[5, 35, 105, 125, 135, 180, 190, 205, 215, 220, 240, 260, 270, 285, 360]",0.00000000,"[0.00000000, 0.00000000, 0.00000000]",0.34700000,0.44786667,4->21
3,3,8,5,3,"(21, 22, 27)",6,847,anchor_worst_targeted,"[5, 50, 70, 75, 80, 120, 130, 160, 185, 230, 240, 250, 290, 300, 350]",0.00000000,"[0.00000000, 0.00000000, 0.00000000]",0.33800000,0.45826667,20->21
3,3,8,5,3,"(21, 22, 27)",7,18,baseline_global_guarded,"[5, 30, 55, 80, 105, 130, 155, 180, 205, 230, 255, 280, 305, 330, 355]",0.00000000,"[0.00000000, 0.00000000, 0.00000000]",0.21300000,0.42777778,6->22
3,3,8,5,3,"(21, 22, 27)",8,612,anchor_worst_targeted,"[20, 30, 35, 100, 165, 180, 200, 205, 210, 240, 280, 285, 290, 305, 315]",0.00000000,"[0.00000000, 0.00000000, 0.00000000]",0.29100000,0.44940000,20->21
3,3,8,5,3,"(21, 22, 27)",9,180,anchor_worst_targeted,"[5, 30, 55, 80, 105, 130, 155, 180, 205, 230, 255, 280, 305, 330, 355]",0.00000000,"[0.00000000, 0.00000000, 0.00000000]",0.19300000,0.42311111,15->22
3,3,8,5,3,"(21, 22, 27)",10,14,baseline_global_guarded,"[5, 30, 55, 80, 105, 130, 155, 180, 205, 230, 255, 280, 305, 330, 355]",0.00000000,"[0.00000000, 0.00000000, 0.00000000]",0.22000000,0.42962222,15->22
