hsv1[0],hsv2[0],hsv3[0],hsv4[0]
0,6,0,0
0,10,0,6
0,20,12,12
2,24,18,16
8,28,22,20
14,38,28,24
16,44,34,32
10,54,44,34
8,58,36,32
22,60,46,42
24,68,56,50
32,74,64,58
36,80,72,68
44,84,78,72
42,84,76,74
52,88,84,80
62,92,90,84
68,96,92,90
76,102,100,94
90,108,104,104
102,118,118,118
108,118,118,118
116,118,118,118
118,118,118,118
128,118,118,118
132,116,120,118
136,118,122,124
146,122,130,132
148,124,136,134
156,132,142,138
158,134,144,140
164,136,148,142
172,138,150,144
184,144,156,150
190,146,160,152
202,152,172,160
210,162,184,168
220,160,186,168
224,162,190,172
228,172,202,178
236,178,216,186
238,188,218,196
246,198,224,206
250,212,238,220
250,216,238,224
250,224,248,232
248,226,246,236
250,230,248,236
250,228,250,238
250,228,250,236
254,238,252,244
256,244,260,252
260,250,262,262
266,262,270,274
272,272,274,280
280,284,278,292
290,294,290,304
298,304,298,314
306,312,304,318
314,320,312,324
318,328,316,328
324,330,322,332
328,334,326,336
332,338,330,338
334,344,332,342
336,348,334,344
342,354,340,346
344,0,348,352
342,2,348,348
348,10,356,0
348,10,2,2
354,10,0,4
354,10,0,4
