hsv1[0],hsv2[0],hsv3[0],hsv4[0]
352,358,0,10
356,358,0,14
0,8,6,20
2,20,16,28
4,22,20,32
16,34,28,46
18,44,36,54
16,54,44,68
20,70,46,76
34,70,56,72
38,76,64,78
42,82,68,82
48,88,74,88
52,90,78,90
58,96,82,92
62,98,84,94
68,106,90,100
72,114,92,104
78,118,98,110
86,118,104,118
92,118,118,118
96,118,118,116
100,118,118,118
100,118,118,118
104,118,120,118
106,118,118,118
-1,-1,-1,-1
120,126,132,118
128,132,136,118
142,138,140,126
144,140,142,132
148,142,144,132
158,144,148,134
170,150,152,140
176,154,156,142
196,158,162,148
210,168,170,154
220,172,174,158
224,178,186,164
232,188,194,170
240,198,204,178
244,208,216,194
250,212,222,206
250,224,232,216
254,230,236,222
252,236,240,232
252,242,244,236
254,240,248,238
254,244,246,236
252,244,246,242
252,242,250,242
256,248,252,244
260,254,256,250
266,262,264,260
270,266,270,270
278,272,274,274
286,280,286,282
292,284,292,290
298,288,296,298
306,296,306,310
310,300,310,314
316,308,316,322
320,314,320,326
324,318,324,332
328,322,332,334
330,328,334,342
334,330,338,346
336,334,344,352
338,340,344,356
342,346,350,356
346,348,352,6
348,350,354,6
350,356,358,6
