hsv1[0],hsv2[0],hsv3[0],hsv4[0]
12,4,2,12
18,10,4,12
24,16,12,20
40,22,16,26
42,24,22,34
60,32,40,40
80,46,52,60
90,54,56,66
92,66,70,72
90,68,70,70
88,74,76,78
96,82,82,80
100,88,90,86
100,92,92,90
106,96,98,96
112,100,102,100
118,106,104,98
118,108,106,106
118,112,116,108
118,116,116,108
118,116,118,114
-1,-1,-1,-1
118,124,132,118
118,124,130,122
118,124,130,118
118,126,130,118
118,130,130,126
120,134,134,132
124,134,134,128
128,136,136,134
132,144,138,134
-1,-1,-1,-1
132,146,140,140
134,148,142,142
136,154,144,146
142,164,148,154
146,172,152,164
148,182,152,166
152,188,154,174
160,202,164,188
166,210,170,198
172,216,186,212
184,224,198,218
196,228,204,226
202,234,212,230
212,240,224,240
220,238,226,238
224,244,228,238
222,240,230,240
226,240,230,244
-1,-1,-1,-1
230,248,244,248
236,252,250,250
242,254,264,258
254,260,270,260
268,266,282,268
278,272,302,278
296,278,308,282
304,286,316,296
312,294,324,302
320,302,328,308
326,312,330,318
330,320,336,326
338,322,342,328
342,328,346,336
348,334,346,344
358,340,348,350
358,348,358,356
0,350,356,0
4,356,358,4
6,358,0,8
10,4,0,10
10,4,0,10
