hsv1[0],hsv2[0],hsv3[0],hsv4[0]
352,2,0,12
356,0,0,10
0,8,6,16
2,16,10,24
10,20,20,26
12,32,26,38
22,44,36,50
14,46,30,52
18,54,38,58
32,60,50,60
42,70,58,70
46,76,66,74
52,82,72,80
60,90,78,86
64,92,82,88
70,98,86,94
76,102,92,96
80,106,96,98
84,122,106,104
92,118,112,112
98,118,122,116
102,118,120,118
106,118,124,118
116,118,122,118
110,120,128,118
114,120,128,118
128,128,132,126
128,134,136,132
136,136,140,132
144,142,144,134
148,144,146,138
150,146,148,140
156,148,152,144
168,154,156,144
174,160,160,148
192,166,168,156
202,170,170,158
210,174,180,158
218,180,194,162
228,192,198,172
234,200,206,188
242,210,210,202
250,216,224,212
250,224,234,222
252,230,240,222
252,242,244,232
252,246,248,240
252,246,250,236
252,248,250,240
252,248,250,240
254,248,250,246
254,252,256,244
258,254,258,252
264,258,264,262
268,266,270,266
276,272,276,276
282,278,282,286
288,282,288,294
294,288,294,300
300,292,300,308
308,298,306,314
312,304,310,326
316,310,316,324
322,316,320,334
324,322,326,334
328,328,328,340
332,330,334,346
334,336,336,354
336,340,346,352
344,346,348,358
344,346,350,4
348,352,354,4
350,356,356,8
