hsv1[0],hsv2[0],hsv3[0],hsv4[0]
346,4,354,354
350,10,356,354
350,8,0,0
350,12,4,2
356,20,2,10
0,26,12,18
0,32,22,24
358,26,18,24
356,34,26,32
4,44,36,40
10,48,44,52
18,60,56,62
26,68,68,70
34,72,78,78
40,76,84,86
52,84,90,90
64,86,98,94
74,88,100,98
90,94,108,110
102,102,118,118
114,108,130,118
124,116,132,118
134,118,130,118
134,118,134,118
138,118,132,122
136,120,136,120
146,124,138,130
146,130,140,130
150,134,146,136
158,138,148,136
164,140,152,140
164,142,156,142
168,144,158,144
174,146,162,150
182,150,168,154
198,156,176,160
202,158,186,162
210,162,194,172
216,168,198,174
222,184,212,184
228,192,216,190
230,204,224,202
236,210,228,208
240,218,234,216
240,224,238,226
246,230,244,232
246,232,248,236
248,234,248,240
248,234,248,240
250,238,248,242
254,240,250,246
258,250,256,250
262,258,258,258
266,266,264,262
274,276,270,270
284,286,272,282
290,298,280,292
296,308,284,296
304,314,292,306
312,316,298,314
316,326,304,318
320,328,310,322
326,332,316,328
328,336,320,330
332,342,326,334
332,342,330,340
336,348,334,340
338,348,338,342
340,354,342,346
342,354,346,350
344,2,348,352
346,2,352,354
348,4,352,356
