hsv1[0],hsv2[0],hsv3[0],hsv4[0]
356,6,358,2
356,10,2,10
352,14,8,16
358,18,18,22
0,20,14,20
6,24,24,32
10,34,38,52
4,38,36,54
6,34,42,60
18,46,50,66
28,50,58,70
30,56,64,76
42,66,72,84
54,74,80,90
64,78,84,96
76,84,90,100
82,88,96,104
92,92,98,112
106,98,106,118
118,108,118,116
130,116,118,118
136,118,118,118
136,118,118,118
136,118,116,118
138,118,118,118
138,118,118,118
142,116,126,118
144,124,134,118
148,130,136,118
150,134,142,118
152,138,144,124
154,140,146,126
158,142,150,130
160,148,154,134
166,152,158,136
172,158,168,142
180,166,178,148
184,172,182,150
188,176,192,156
196,188,200,162
202,198,208,170
212,208,216,182
220,216,228,188
222,226,234,210
222,232,238,214
230,240,244,220
232,242,246,230
234,246,248,236
230,246,248,232
234,248,250,238
240,250,252,240
250,256,250,244
258,262,254,250
268,266,260,258
274,274,264,270
284,282,270,282
296,292,276,292
302,300,282,298
308,304,290,310
316,312,296,312
320,318,302,320
324,322,310,322
328,328,314,328
330,330,318,334
334,334,324,338
336,336,326,342
340,340,332,344
342,344,336,350
344,348,338,352
346,350,342,354
350,352,346,358
352,0,348,358
356,4,356,2
