hsv1[0],hsv2[0],hsv3[0],hsv4[0]
350,10,0,0
350,12,6,0
350,22,4,8
356,24,10,8
0,26,18,18
4,32,18,20
10,42,26,24
2,38,22,18
6,54,32,32
12,56,36,34
18,58,46,40
22,68,54,46
32,74,62,56
36,80,70,66
42,82,78,72
48,88,82,80
58,92,90,86
66,94,90,92
76,98,96,94
88,106,106,104
102,118,114,112
108,118,122,126
118,118,122,128
116,118,124,128
118,118,130,130
124,118,130,132
128,128,136,132
138,128,134,136
140,132,138,138
152,136,146,140
158,138,148,142
164,138,150,144
170,140,154,148
178,144,156,150
192,148,162,154
206,154,172,164
212,162,186,168
222,166,194,172
226,174,202,182
232,172,214,184
236,184,216,196
242,202,222,208
248,212,232,214
250,210,238,226
252,220,240,226
250,228,246,230
250,230,248,238
250,232,250,236
250,234,248,236
250,232,250,238
250,234,252,238
256,244,258,252
260,252,262,260
268,260,268,270
274,268,274,280
280,280,280,290
290,290,290,306
296,302,294,312
304,310,302,318
310,316,306,322
314,322,314,326
320,328,320,330
324,330,322,332
328,334,326,338
330,340,332,342
332,342,334,346
336,348,340,346
336,350,344,348
340,356,350,350
342,0,352,352
346,6,356,358
348,6,356,358
350,6,0,0
