hsv1[0],hsv2[0],hsv3[0],hsv4[0]
348,10,354,0
348,12,356,0
350,14,358,0
352,20,6,10
354,22,12,20
0,26,20,30
8,32,26,40
6,36,36,48
12,40,44,56
14,46,48,60
18,50,54,66
22,56,64,74
34,64,72,82
42,72,82,86
-1,-1,-1,-1
64,80,90,98
78,86,96,106
84,90,100,112
94,96,104,118
110,102,120,118
124,114,122,118
134,118,124,116
140,118,124,116
140,118,122,116
142,118,124,116
144,118,128,116
144,116,132,116
148,124,136,118
150,130,140,118
156,134,144,126
156,136,148,130
160,138,148,132
162,140,154,134
166,144,156,140
-1,-1,-1,-1
176,156,170,148
186,162,176,152
192,164,184,156
198,170,190,162
202,184,200,168
210,192,208,176
214,202,216,184
220,212,224,198
226,222,232,214
230,228,236,220
234,232,242,228
236,238,246,234
238,238,246,238
236,236,248,238
240,240,248,238
244,246,250,244
248,254,254,248
258,260,258,254
266,266,262,262
276,274,264,268
284,284,272,278
292,294,278,290
302,302,282,296
306,308,288,308
312,316,296,312
318,320,300,316
320,326,306,320
326,330,312,324
328,334,316,330
330,338,324,334
332,342,324,338
336,346,332,342
336,348,336,346
340,352,340,346
342,354,344,352
344,0,348,356
348,4,350,354
350,10,356,354
