hsv1[0],hsv2[0],hsv3[0],hsv4[0]
354,354,0,14
354,4,4,20
358,8,8,22
0,18,10,30
8,24,18,36
12,32,28,44
22,44,30,54
14,46,34,52
18,54,42,58
30,66,48,66
30,68,56,70
36,78,62,76
44,86,72,82
48,92,78,90
56,96,82,92
62,102,86,96
68,108,90,98
72,118,96,102
78,118,100,108
86,118,106,118
92,118,114,118
96,118,118,118
100,118,118,118
102,118,118,118
106,118,118,118
104,118,118,118
116,118,124,118
122,126,132,118
126,130,134,118
136,134,138,118
144,136,144,128
150,138,146,130
154,142,148,134
168,148,152,138
178,150,154,140
202,162,164,148
212,166,172,152
218,170,172,158
226,176,182,162
230,190,192,168
238,196,204,176
244,208,212,190
250,214,222,202
250,224,226,216
252,228,236,222
250,234,238,224
250,236,242,234
250,240,242,234
250,240,242,238
252,242,244,234
252,242,248,244
256,250,254,248
258,256,258,248
264,258,264,258
268,264,270,266
276,270,278,274
284,274,282,284
290,278,290,292
296,286,296,302
304,294,306,314
308,300,312,316
314,306,316,324
320,308,320,330
326,316,326,334
326,320,328,336
330,324,332,342
334,328,340,346
336,332,346,352
340,336,348,358
344,342,350,358
346,348,354,2
346,350,356,8
350,354,358,10
