hsv1[0],hsv2[0],hsv3[0],hsv4[0]
358,0,0,10
358,0,2,8
2,4,8,20
10,16,16,24
10,16,18,30
20,34,30,44
32,46,44,62
24,44,38,76
32,52,52,84
40,62,56,78
48,68,62,82
58,76,72,86
66,86,78,94
74,92,84,100
78,96,88,106
84,104,92,112
-1,-1,-1,-1
90,116,102,118
96,118,108,118
102,118,118,118
116,116,118,118
118,118,118,118
118,118,118,118
118,118,118,118
118,118,118,118
116,118,118,118
128,118,130,118
134,132,132,126
136,132,136,130
144,138,140,136
148,142,144,138
150,144,146,138
152,148,148,144
158,152,152,146
164,156,156,148
176,166,164,158
186,174,174,166
196,182,180,170
202,190,190,176
212,204,200,192
222,210,206,198
232,216,212,208
240,220,222,216
246,230,232,220
248,234,236,228
250,240,242,234
252,244,244,238
252,244,246,240
254,246,248,240
254,246,246,240
252,250,250,242
254,250,252,246
256,254,256,248
260,256,258,254
264,260,264,256
270,266,268,262
278,270,274,266
280,274,280,270
286,280,286,276
292,286,290,284
298,292,298,290
304,298,302,292
308,304,310,302
314,308,314,308
322,314,320,314
324,318,326,322
328,326,330,326
332,330,334,332
336,330,340,340
342,336,344,348
346,342,348,352
350,346,352,358
350,348,354,358
