k,real_k,effective_k,virtual_stream_count,sample_index,position_combination,selection_rank,candidate_id,source,probes,authorized_max_ber,authorized_position_bers,candidate_min_route_min_ber,candidate_avg_route_min_ber,worst_route
5,5,8,3,1,"(8, 16, 19, 26, 27)",1,286,anchor_worst_targeted,"[15, 20, 35, 55, 65, 90, 145, 200, 220, 245, 250, 270, 335, 345, 355]",0.00000000,"[0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000]",0.36800000,0.46543333,3->27
5,5,8,3,1,"(8, 16, 19, 26, 27)",2,294,anchor_worst_targeted,"[15, 20, 35, 55, 65, 90, 145, 200, 220, 245, 250, 270, 335, 345, 355]",0.00000000,"[0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000]",0.36500000,0.45720000,18->26
5,5,8,3,1,"(8, 16, 19, 26, 27)",3,283,anchor_worst_targeted,"[15, 20, 35, 55, 65, 90, 145, 200, 220, 245, 250, 270, 335, 345, 355]",0.00000000,"[0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000]",0.36300000,0.45820000,3->27
5,5,8,3,1,"(8, 16, 19, 26, 27)",4,193,anchor_worst_targeted,"[15, 30, 65, 75, 105, 125, 130, 135, 140, 200, 215, 235, 275, 305, 345]",0.00000000,"[0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000]",0.36000000,0.45840000,11->27
5,5,8,3,1,"(8, 16, 19, 26, 27)",5,392,anchor_worst_targeted,"[5, 10, 20, 50, 70, 105, 120, 140, 240, 260, 265, 270, 280, 310, 345]",0.00000000,"[0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000]",0.36000000,0.45693333,11->27
5,5,8,3,1,"(8, 16, 19, 26, 27)",6,293,anchor_worst_targeted,"[15, 20, 35, 55, 65, 90, 145, 200, 220, 245, 250, 270, 335, 345, 355]",0.00000000,"[0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000]",0.35600000,0.46013333,3->27
5,5,8,3,1,"(8, 16, 19, 26, 27)",7,424,anchor_worst_targeted,"[40, 70, 90, 95, 120, 150, 155, 165, 170, 215, 225, 295, 310, 335, 350]",0.00000000,"[0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000]",0.33700000,0.45353333,22->27
5,5,8,3,1,"(8, 16, 19, 26, 27)",8,414,anchor_worst_targeted,"[40, 70, 90, 95, 120, 150, 155, 165, 170, 215, 225, 295, 310, 335, 350]",0.00000000,"[0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000]",0.34600000,0.45180000,28->27
5,5,8,3,1,"(8, 16, 19, 26, 27)",9,160,anchor_worst_targeted,"[5, 10, 80, 90, 135, 150, 195, 205, 230, 245, 265, 295, 315, 345, 350]",0.00000000,"[0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000]",0.35100000,0.45853333,11->26
5,5,8,3,1,"(8, 16, 19, 26, 27)",10,413,anchor_worst_targeted,"[40, 70, 90, 95, 120, 150, 155, 165, 170, 215, 225, 295, 310, 335, 350]",0.00000000,"[0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000]",0.33700000,0.45086667,28->27
