k,real_k,effective_k,virtual_stream_count,sample_index,position_combination,selection_rank,candidate_id,source,probes,authorized_max_ber,authorized_position_bers,candidate_min_route_min_ber,candidate_avg_route_min_ber,worst_route
9,9,9,0,1,"(1, 2, 4, 11, 18, 20, 24, 27, 28)",1,93,probe_repair,"[15, 30, 35, 55, 70, 85, 165, 175, 180, 205, 225, 230, 235, 245, 290]",0.00000000,"[0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000]",0.10800000,0.45047778,6->2
9,9,9,0,1,"(1, 2, 4, 11, 18, 20, 24, 27, 28)",2,136,probe_repair,"[60, 75, 95, 110, 155, 165, 180, 190, 200, 250, 255, 285, 295, 305, 345]",0.00000000,"[0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000]",0.24800000,0.45900000,17->2
9,9,9,0,1,"(1, 2, 4, 11, 18, 20, 24, 27, 28)",3,45,probe_repair,"[5, 25, 40, 85, 120, 130, 150, 190, 200, 210, 225, 265, 295, 305, 360]",0.00000000,"[0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000]",0.09400000,0.43772222,7->24
9,9,9,0,1,"(1, 2, 4, 11, 18, 20, 24, 27, 28)",4,133,probe_repair,"[60, 75, 95, 110, 155, 165, 180, 190, 200, 250, 255, 285, 295, 305, 345]",0.00000000,"[0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000]",0.12200000,0.44344444,15->27
9,9,9,0,1,"(1, 2, 4, 11, 18, 20, 24, 27, 28)",5,85,probe_repair,"[5, 10, 15, 50, 70, 85, 115, 135, 140, 145, 190, 205, 235, 275, 360]",0.00000000,"[0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000]",0.11100000,0.43997778,21->4
9,9,9,0,1,"(1, 2, 4, 11, 18, 20, 24, 27, 28)",6,61,probe_repair,"[45, 50, 80, 115, 125, 135, 140, 160, 220, 225, 255, 295, 320, 325, 365]",0.00000000,"[0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000]",0.09800000,0.44686667,15->1
9,9,9,0,1,"(1, 2, 4, 11, 18, 20, 24, 27, 28)",7,125,probe_repair,"[25, 30, 50, 95, 115, 125, 135, 145, 155, 235, 250, 280, 285, 330, 345]",0.00000000,"[0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000]",0.14700000,0.44882222,16->24
9,9,9,0,1,"(1, 2, 4, 11, 18, 20, 24, 27, 28)",8,53,probe_repair,"[40, 50, 55, 70, 85, 90, 95, 100, 185, 200, 205, 290, 330, 340, 365]",0.00000000,"[0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000]",0.05800000,0.45223333,22->20
9,9,9,0,1,"(1, 2, 4, 11, 18, 20, 24, 27, 28)",9,69,probe_repair,"[25, 60, 85, 100, 105, 115, 175, 190, 255, 265, 275, 285, 290, 325, 330]",0.00000000,"[0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000]",0.09500000,0.45291111,22->28
9,9,9,0,1,"(1, 2, 4, 11, 18, 20, 24, 27, 28)",10,77,probe_repair,"[15, 125, 150, 180, 185, 210, 235, 245, 250, 265, 280, 285, 300, 330, 355]",0.00000000,"[0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000]",0.06900000,0.44358889,9->2
