k,real_k,effective_k,virtual_stream_count,sample_index,position_combination,selection_rank,candidate_id,source,probes,authorized_max_ber,authorized_position_bers,candidate_min_route_min_ber,candidate_avg_route_min_ber,worst_route
6,6,8,2,1,"(3, 16, 18, 21, 26, 27)",1,442,anchor_worst_targeted,"[10, 70, 85, 105, 110, 115, 120, 155, 185, 225, 230, 250, 330, 340, 345]",0.00000000,"[0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000]",0.42200000,0.47250000,8->16
6,6,8,2,1,"(3, 16, 18, 21, 26, 27)",2,114,baseline_global_guarded,"[10, 105, 115, 120, 130, 190, 210, 220, 225, 245, 265, 285, 305, 315, 360]",0.00000000,"[0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000]",0.42100000,0.46758333,8->26
6,6,8,2,1,"(3, 16, 18, 21, 26, 27)",3,436,anchor_worst_targeted,"[10, 70, 85, 105, 110, 115, 120, 155, 185, 225, 230, 250, 330, 340, 345]",0.00000000,"[0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000]",0.41200000,0.46916667,8->16
6,6,8,2,1,"(3, 16, 18, 21, 26, 27)",4,828,anchor_worst_targeted,"[30, 45, 50, 65, 80, 90, 145, 155, 160, 260, 280, 305, 315, 345, 360]",0.00000000,"[0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000]",0.40900000,0.47100000,28->27
6,6,8,2,1,"(3, 16, 18, 21, 26, 27)",5,748,anchor_worst_targeted,"[15, 30, 40, 45, 65, 70, 100, 110, 150, 175, 215, 225, 340, 345, 350]",0.00000000,"[0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000]",0.40700000,0.46475000,28->18
6,6,8,2,1,"(3, 16, 18, 21, 26, 27)",6,116,baseline_global_guarded,"[10, 105, 115, 120, 130, 190, 210, 220, 225, 245, 265, 285, 305, 315, 360]",0.00000000,"[0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000]",0.40300000,0.45991667,8->18
6,6,8,2,1,"(3, 16, 18, 21, 26, 27)",7,496,anchor_worst_targeted,"[15, 50, 75, 90, 105, 120, 135, 200, 225, 255, 270, 280, 300, 345, 350]",0.00000000,"[0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000]",0.24300000,0.46316667,8->27
6,6,8,2,1,"(3, 16, 18, 21, 26, 27)",8,740,anchor_worst_targeted,"[15, 30, 40, 45, 65, 70, 100, 110, 150, 175, 215, 225, 340, 345, 350]",0.00000000,"[0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000]",0.38400000,0.45783333,28->18
6,6,8,2,1,"(3, 16, 18, 21, 26, 27)",9,541,anchor_worst_targeted,"[45, 55, 60, 110, 125, 185, 205, 220, 225, 235, 250, 270, 275, 280, 295]",0.00000000,"[0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000]",0.27700000,0.44991667,28->27
6,6,8,2,1,"(3, 16, 18, 21, 26, 27)",10,764,anchor_worst_targeted,"[5, 55, 85, 115, 130, 145, 155, 165, 170, 175, 190, 220, 255, 300, 310]",0.00000000,"[0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000]",0.31300000,0.44608333,22->16
