hsv1[0],hsv2[0],hsv3[0],hsv4[0]
0,2,0,4
0,4,4,8
4,6,8,14
6,8,10,16
8,10,14,22
12,16,20,26
10,22,22,32
16,24,30,38
20,30,36,46
22,30,40,52
-1,-1,-1,-1
36,50,58,74
46,60,70,80
50,70,76,88
70,76,86,94
78,88,92,98
86,90,98,102
102,98,106,108
118,106,110,108
120,114,116,114
122,112,116,116
130,114,120,116
130,116,122,116
132,120,122,116
132,118,122,118
134,120,122,120
136,124,126,120
138,126,130,122
142,130,134,126
144,130,138,128
146,138,144,132
150,140,146,132
158,142,150,130
160,148,156,134
160,156,162,140
176,164,172,144
180,176,184,152
190,186,192,160
194,198,200,168
204,206,208,176
208,210,212,190
208,214,216,200
214,220,220,204
220,224,224,212
222,228,228,218
224,230,232,226
226,234,232,226
226,232,232,226
224,234,230,228
226,232,232,224
228,236,234,232
232,238,236,230
236,242,238,238
248,248,244,244
256,254,250,252
268,266,258,264
286,276,266,276
302,292,276,290
316,302,282,312
326,314,294,320
332,326,306,330
336,330,316,336
342,334,322,340
344,340,332,344
346,344,336,346
348,346,336,352
350,352,342,354
352,354,346,358
354,354,350,356
354,0,354,2
356,2,358,2
358,0,0,4
0,2,0,8
