hsv1[0],hsv2[0],hsv3[0],hsv4[0]
0,6,8,10
4,4,6,4
6,8,10,8
6,10,14,10
12,10,18,16
16,22,20,24
22,24,26,26
26,28,32,28
32,32,38,36
34,34,42,40
-1,-1,-1,-1
42,46,50,44
50,56,64,56
60,70,72,72
70,76,80,76
74,82,86,84
82,94,96,92
88,94,96,94
90,102,100,102
98,106,108,106
100,110,110,108
104,114,116,112
104,118,118,112
110,116,116,116
108,118,116,116
110,116,118,118
110,120,120,118
116,122,126,118
118,124,126,118
118,122,130,120
122,130,132,126
124,130,132,128
132,134,134,128
142,136,140,140
142,140,146,140
160,154,158,146
182,160,172,160
188,172,182,168
206,184,190,182
212,196,200,190
218,200,206,198
222,210,214,208
226,216,218,212
230,222,224,222
236,226,230,226
236,232,232,232
240,236,234,236
238,236,232,236
238,238,236,238
236,238,236,236
238,238,236,238
244,238,238,244
246,244,242,248
250,248,248,254
258,256,250,260
264,270,260,282
276,286,268,292
280,302,280,308
298,316,292,316
308,322,306,326
316,334,316,334
328,336,326,340
330,344,332,348
340,348,342,356
342,354,344,356
348,356,352,358
350,358,356,358
354,358,356,4
358,358,354,2
356,4,356,0
0,4,2,2
0,2,4,4
0,2,4,4
