hsv1[0],hsv2[0],hsv3[0],hsv4[0]
4,4,4,8
4,4,4,8
6,6,6,10
8,10,10,16
12,14,12,20
16,18,20,24
20,24,22,26
24,28,28,34
24,28,30,32
26,36,34,40
30,42,42,42
36,46,52,54
-1,-1,-1,-1
52,70,72,78
68,78,78,82
76,86,88,86
84,94,92,92
92,98,98,98
98,106,106,106
106,110,112,112
114,116,118,116
120,122,120,122
124,122,124,124
126,124,126,124
128,124,126,124
130,126,126,126
130,128,128,128
134,130,132,128
136,134,136,132
138,136,138,134
144,136,142,134
146,138,144,136
146,144,148,136
158,150,156,148
166,156,164,152
176,170,178,158
190,182,192,168
196,194,196,174
202,202,202,180
206,206,206,196
210,210,210,204
214,216,216,212
218,220,216,216
220,222,220,220
222,226,224,224
226,228,226,228
228,230,230,232
228,232,230,230
228,232,232,232
230,234,232,236
234,234,234,234
238,240,236,240
244,246,240,246
252,252,250,252
258,260,256,256
274,270,262,270
286,280,270,280
298,288,276,292
310,300,286,304
318,310,294,310
322,316,306,320
328,324,312,326
334,330,320,332
338,334,328,336
344,340,334,340
348,348,342,346
350,350,346,350
352,352,346,352
354,354,352,354
358,358,356,0
0,2,0,0
2,2,4,6
4,2,4,8
