hsv1[0],hsv2[0],hsv3[0],hsv4[0]
358,2,0,0
358,4,2,4
0,2,4,6
0,8,10,8
0,10,12,12
2,14,14,10
2,14,16,14
6,20,20,20
10,24,26,30
10,28,32,34
12,34,34,34
18,40,46,46
20,50,50,54
30,58,70,68
30,68,72,74
38,74,80,88
50,84,90,92
56,88,96,98
68,94,98,100
90,96,102,104
108,102,106,110
110,106,108,116
112,108,116,118
114,108,114,118
116,108,114,120
118,112,114,120
126,114,116,122
132,114,122,126
136,118,128,128
150,118,136,128
152,122,138,132
160,128,142,134
168,126,144,136
174,134,154,144
186,142,156,146
202,148,174,154
208,160,194,166
212,166,198,174
214,182,206,186
222,194,214,194
224,202,216,204
224,212,220,210
226,216,224,214
230,216,226,218
232,222,226,224
236,230,236,228
236,234,236,234
238,234,236,234
236,232,236,234
236,234,240,234
240,234,242,234
246,240,242,240
248,246,242,244
258,250,248,248
262,258,250,256
274,270,258,266
290,288,266,282
-1,-1,-1,-1
308,312,284,308
318,324,296,320
324,328,308,328
330,336,316,332
332,340,322,338
340,342,330,340
340,346,336,344
346,348,340,346
348,350,344,352
350,354,348,352
352,352,354,354
352,356,358,356
358,356,358,358
356,0,358,0
358,0,356,0
