hsv1[0],hsv2[0],hsv3[0],hsv4[0]
354,0,358,2
356,0,358,2
358,4,2,4
0,8,6,4
0,12,12,8
4,16,12,14
4,20,16,16
8,28,22,20
8,26,24,18
12,36,28,26
12,40,28,26
14,48,36,32
20,58,46,40
24,72,54,52
24,76,68,56
36,88,70,70
44,88,78,76
50,92,86,82
60,98,98,88
74,104,98,100
94,104,106,106
100,112,106,110
104,112,110,114
108,114,106,116
104,114,114,116
112,114,110,118
118,116,118,118
126,120,130,118
136,124,128,124
150,126,128,130
150,128,136,132
160,128,140,134
170,132,142,138
184,136,152,142
198,142,156,148
206,146,168,160
216,160,190,170
222,170,196,178
224,178,204,186
230,190,208,202
232,202,220,206
236,212,224,216
240,216,228,222
238,222,232,224
240,228,234,228
242,230,236,230
244,232,240,234
244,234,240,232
244,232,240,234
244,234,240,234
246,234,240,236
250,242,246,240
256,248,250,250
260,254,256,258
266,260,262,266
278,270,270,280
288,284,282,302
296,298,290,312
306,310,300,322
314,316,310,328
320,326,318,334
326,330,326,338
332,338,334,342
336,344,336,346
338,346,340,350
340,346,342,352
346,348,348,352
346,352,354,354
350,354,354,354
352,354,356,358
352,356,356,0
354,356,358,2
356,356,0,0
