hsv1[0],hsv2[0],hsv3[0],hsv4[0]
2,4,4,10
358,4,4,10
0,4,6,12
0,8,12,16
2,12,10,16
4,14,14,22
10,20,20,30
10,24,22,36
8,22,26,34
12,28,30,42
16,32,36,52
20,38,44,58
70,42,40,66
34,58,70,84
40,68,74,86
46,74,80,90
68,80,92,100
70,88,98,102
86,96,100,108
98,104,106,110
112,110,112,114
118,112,118,116
122,114,114,118
126,116,118,120
128,116,120,118
128,116,124,120
132,118,122,122
138,124,128,122
140,124,130,124
142,130,138,128
154,132,142,132
156,134,142,132
158,142,144,132
168,144,156,136
174,148,158,136
184,158,174,146
196,172,188,152
200,184,198,156
204,190,202,166
210,202,210,176
216,208,216,186
220,214,220,198
224,222,224,210
226,228,230,214
228,230,230,220
228,232,236,228
228,230,232,230
230,232,234,230
230,232,234,232
232,234,234,232
234,236,236,232
238,238,238,232
242,244,240,240
254,252,248,244
262,260,250,252
276,272,260,270
292,286,270,284
302,296,276,302
316,312,290,316
324,322,298,324
330,326,308,332
336,334,320,338
340,340,326,344
346,346,334,344
348,350,338,354
350,352,344,352
350,352,344,354
352,354,348,356
354,354,352,356
356,0,354,0
356,0,354,2
0,0,358,2
0,0,0,2
