hsv1[0],hsv2[0],hsv3[0],hsv4[0]
356,358,2,2
0,0,2,8
358,8,4,6
0,10,2,14
2,12,10,16
4,24,16,20
6,28,16,26
10,34,28,30
14,46,32,40
16,44,34,44
16,46,36,46
20,60,46,54
26,70,54,66
30,84,70,76
34,92,72,80
38,96,80,90
52,98,88,94
60,106,92,96
72,110,98,100
80,112,104,108
92,118,106,112
98,122,112,112
102,122,116,114
104,122,116,116
104,124,116,116
104,126,116,118
112,126,120,118
120,128,126,118
122,130,130,118
142,136,130,118
150,140,138,120
154,138,136,128
156,140,140,132
170,146,152,134
188,152,156,140
210,160,170,144
216,176,186,154
218,186,190,166
226,190,200,174
226,204,210,188
234,210,214,200
232,216,224,208
236,220,224,212
236,224,230,218
238,224,230,220
244,230,234,224
244,234,234,228
244,232,234,230
244,232,238,226
244,232,236,226
244,234,238,230
248,236,240,236
250,240,240,238
256,246,248,240
262,246,248,246
270,256,260,252
280,264,270,272
284,270,274,284
296,280,292,304
308,292,300,312
314,302,312,322
320,314,324,328
328,322,328,340
332,326,334,342
338,332,340,344
340,340,346,348
342,340,342,348
346,342,346,354
348,346,350,356
350,354,350,358
352,352,350,358
356,0,356,0
356,0,358,0
