hsv1[0],hsv2[0],hsv3[0],hsv4[0]
358,356,2,0
0,0,2,0
4,4,6,4
10,6,10,4
12,6,10,8
16,12,14,14
26,20,22,16
34,24,30,20
38,30,32,24
40,36,40,26
54,44,48,36
56,46,54,44
70,60,70,54
80,74,76,70
88,82,82,74
92,88,88,86
96,98,94,94
100,102,98,98
106,104,102,104
108,114,108,110
110,116,112,118
114,120,114,122
116,122,120,122
118,120,120,122
118,124,120,126
120,126,120,124
120,128,122,126
124,132,126,130
128,132,126,128
132,136,132,132
136,142,136,138
136,142,138,140
140,146,140,140
146,148,144,144
152,152,148,150
164,164,154,160
172,174,164,168
180,178,170,172
190,192,180,178
202,200,190,188
206,206,198,196
218,214,210,206
222,222,216,218
230,226,224,222
236,232,228,222
236,232,234,230
240,234,234,230
240,238,234,230
242,238,238,230
242,240,236,232
244,240,240,238
246,246,244,242
248,250,248,244
252,250,250,246
258,256,256,264
262,264,266,272
270,278,274,284
278,282,290,302
286,296,300,312
294,308,306,322
304,316,316,326
314,322,322,330
318,328,326,336
328,334,334,340
334,340,340,346
336,340,342,346
340,344,344,352
346,350,348,354
352,354,350,356
352,354,354,354
354,358,356,0
356,354,0,0
358,358,2,4
