hsv1[0],hsv2[0],hsv3[0],hsv4[0]
4,6,4,4
2,4,4,4
0,6,0,6
0,12,8,8
0,12,8,10
8,16,18,22
10,20,24,26
10,18,24,26
12,26,26,34
14,30,30,38
14,32,36,46
16,38,44,52
20,46,54,66
28,58,70,76
40,68,76,84
44,76,86,92
66,82,94,98
70,90,98,102
90,94,106,104
102,102,110,112
118,106,112,116
116,106,116,118
128,112,118,120
126,112,118,122
128,114,118,122
126,114,120,122
132,116,126,124
136,116,132,126
140,120,134,126
146,120,138,128
150,126,138,128
156,126,142,134
156,136,144,136
164,138,156,140
174,142,160,144
188,156,174,148
202,170,192,160
204,178,196,166
210,192,206,178
212,202,212,192
216,206,216,202
220,212,220,204
222,222,224,212
226,222,228,218
226,224,228,220
226,226,232,220
226,230,234,228
226,234,234,228
232,234,234,228
236,234,234,228
234,236,238,230
236,238,240,232
248,248,244,248
256,252,250,250
264,258,252,260
270,272,258,266
288,286,264,274
296,302,272,286
316,314,284,312
324,324,300,320
332,332,308,330
336,338,316,334
338,344,326,340
346,350,332,346
348,352,340,350
356,356,346,352
354,358,348,358
358,358,354,358
358,358,356,0
358,0,358,2
358,358,2,2
358,2,2,2
0,2,2,2
