hsv1[0],hsv2[0],hsv3[0],hsv4[0]
0,2,0,4
2,6,4,4
4,4,4,6
10,10,6,14
12,16,14,16
16,22,18,22
20,28,24,28
22,32,32,34
26,44,38,42
28,46,42,46
34,56,52,56
44,70,66,68
52,76,74,74
52,78,74,78
60,84,78,82
70,90,86,88
76,94,90,96
86,98,96,98
92,104,100,104
100,110,110,110
110,116,114,116
112,120,114,116
118,122,118,118
118,124,120,122
118,126,122,122
120,124,124,124
124,126,124,124
130,130,130,128
132,134,130,130
136,136,136,134
144,140,140,132
146,140,144,134
150,148,148,138
160,150,152,144
170,162,166,152
192,174,178,160
200,184,190,172
206,196,196,182
208,202,204,192
214,206,208,200
216,212,214,208
222,216,218,214
226,218,222,220
228,222,224,224
232,226,226,226
234,228,228,228
234,230,230,232
234,232,232,234
234,230,232,232
236,232,234,234
236,236,236,236
242,236,240,238
246,242,240,242
256,246,250,248
260,250,256,254
270,258,262,262
274,266,268,274
282,272,278,282
290,278,284,292
300,286,296,304
304,300,300,312
312,306,308,316
320,314,320,322
326,320,326,330
332,328,330,334
336,332,336,340
344,342,342,344
346,342,340,350
348,344,348,354
352,352,352,354
358,354,352,356
358,356,358,0
2,0,358,4
