hsv1[0],hsv2[0],hsv3[0],hsv4[0]
6,0,0,4
8,0,0,2
16,4,4,8
20,12,6,14
18,12,12,14
34,12,16,24
44,20,24,26
48,22,30,32
64,30,36,40
66,38,40,42
72,44,48,46
80,48,62,54
86,66,72,64
92,70,80,72
100,80,86,80
102,84,94,84
102,94,100,88
106,98,104,94
106,100,104,96
112,110,112,100
116,110,116,108
120,112,120,108
120,122,120,112
120,122,122,114
120,120,120,112
120,122,120,116
120,122,124,110
122,130,126,116
124,130,128,122
130,136,128,128
130,136,132,132
132,144,130,136
132,146,132,136
132,154,138,138
136,156,140,148
146,178,146,158
148,186,156,172
156,202,160,194
160,208,168,198
176,210,182,204
184,218,184,212
200,222,202,222
206,226,210,228
218,232,214,232
220,232,218,230
224,234,226,238
226,234,226,236
226,236,230,238
236,240,232,238
236,236,228,240
238,240,230,242
238,242,236,244
242,244,236,246
248,248,248,250
250,250,252,252
258,254,268,262
270,266,276,268
276,268,292,276
282,280,306,286
306,294,322,298
314,298,328,310
322,308,332,316
332,316,336,328
344,326,340,330
-1,-1,-1,-1
340,340,346,340
344,340,346,342
348,344,348,352
354,346,350,354
358,350,0,0
6,356,0,2
-1,-1,-1,-1
2,2,2,4
