hsv1[0],hsv2[0],hsv3[0],hsv4[0]
4,2,0,8
2,4,2,8
2,8,12,12
4,12,8,12
6,12,12,18
8,20,16,22
10,26,24,26
12,40,28,40
14,46,32,50
16,44,38,46
20,62,44,56
28,70,52,70
32,84,66,76
32,90,70,82
38,96,82,90
44,100,82,92
48,100,84,94
54,106,92,96
66,110,98,100
84,114,100,106
92,114,104,110
94,116,106,112
98,116,106,110
100,124,110,114
96,124,112,112
102,124,114,112
102,124,118,114
114,126,118,114
118,124,122,116
126,130,126,120
138,136,128,116
148,138,134,122
154,142,136,124
174,146,146,128
196,152,146,136
206,160,160,136
216,176,182,150
222,184,188,158
224,194,200,168
228,202,206,190
228,208,214,196
234,218,216,206
232,220,222,210
236,226,220,220
238,226,228,218
242,232,234,228
240,232,234,222
240,238,230,232
240,232,234,232
242,232,232,232
246,236,232,236
246,238,242,242
248,242,246,242
256,250,250,250
262,252,252,252
272,260,266,272
284,270,276,276
290,272,282,290
300,286,298,302
314,296,312,318
318,308,322,326
326,320,328,344
332,328,336,344
336,336,340,346
342,342,350,348
346,344,350,356
350,346,352,356
354,350,350,358
354,354,356,4
356,2,2,4
358,4,6,8
0,4,6,10
0,2,8,4
