hsv1[0],hsv2[0],hsv3[0],hsv4[0]
4,8,6,6
4,4,4,6
0,4,2,4
2,10,8,8
4,10,8,12
6,14,16,16
8,16,16,24
10,18,20,26
14,24,24,32
14,30,34,38
12,30,34,40
18,38,46,52
20,46,56,66
30,54,70,76
34,64,76,82
48,74,86,90
-1,-1,-1,-1
66,82,94,98
80,92,100,104
94,100,106,110
114,104,114,116
116,108,116,120
126,112,118,122
126,112,118,122
126,116,118,120
126,116,120,122
136,118,120,124
138,118,128,126
142,122,134,128
146,124,138,132
156,128,140,134
158,126,142,134
160,134,146,136
168,140,154,142
174,144,160,144
188,156,178,152
198,164,190,160
206,182,198,170
212,190,206,178
212,200,212,188
216,204,216,202
220,214,222,206
222,218,224,214
226,224,230,220
230,226,232,220
-1,-1,-1,-1
232,226,234,232
226,232,234,226
226,230,234,226
-1,-1,-1,-1
230,236,234,232
238,242,240,234
244,244,240,242
252,250,250,248
262,258,252,260
272,270,258,266
292,286,264,274
302,294,272,292
314,314,282,304
322,326,294,318
330,328,304,324
336,338,318,336
342,342,328,340
346,350,332,346
350,354,342,354
350,356,340,354
354,356,346,350
356,358,354,356
356,358,358,358
356,2,0,358
358,0,0,0
0,0,0,0
0,0,6,0
