hsv1[0],hsv2[0],hsv3[0],hsv4[0]
0,2,0,4
356,2,2,2
0,8,6,4
0,12,8,8
2,12,10,10
4,20,14,14
10,24,18,20
14,30,24,22
16,38,30,26
18,42,32,30
22,54,42,36
28,68,54,46
32,78,64,54
36,80,70,60
44,88,76,70
54,92,82,76
60,96,88,80
70,102,94,90
70,100,94,84
84,104,104,98
94,112,106,100
100,112,108,104
102,114,108,106
104,116,112,108
106,116,116,110
108,118,118,112
114,120,122,112
124,124,124,116
130,124,128,118
144,130,132,124
152,136,138,126
158,136,140,128
166,140,144,132
184,146,154,138
194,150,158,140
208,160,174,154
214,170,190,164
216,182,196,176
220,188,204,186
226,200,212,196
228,206,214,204
230,210,220,212
234,216,224,216
234,220,228,220
238,226,232,224
240,228,236,232
242,230,236,232
242,232,238,236
242,232,238,234
242,232,238,236
242,238,238,236
246,238,242,242
250,240,244,246
256,246,250,254
262,250,254,260
270,258,260,276
278,268,272,294
286,276,278,308
294,290,290,316
302,302,300,328
308,310,310,332
316,320,316,340
320,326,324,340
326,332,332,346
330,336,336,348
334,340,342,350
340,344,344,350
342,346,344,352
346,352,348,354
348,354,352,358
352,356,354,0
354,0,0,2
356,2,356,2
