hsv1[0],hsv2[0],hsv3[0],hsv4[0]
356,0,356,358
358,0,358,2
0,6,2,4
2,2,4,10
2,4,6,12
6,14,16,20
8,14,18,22
8,20,22,28
12,22,30,38
18,26,32,38
18,32,36,50
22,38,46,56
32,46,60,70
-1,-1,-1,-1
-1,-1,-1,-1
70,78,84,92
78,86,92,100
92,90,98,100
100,100,108,106
116,106,112,112
118,112,116,116
128,114,118,118
130,118,122,116
132,120,120,122
134,120,122,120
132,120,122,120
138,122,126,122
138,128,130,122
144,132,136,126
152,136,138,128
150,138,144,132
150,140,148,130
158,144,150,132
164,150,158,136
168,156,162,140
176,166,174,146
186,180,184,154
192,188,194,160
196,194,198,168
206,206,206,178
208,212,214,192
212,218,218,204
-1,-1,-1,-1
-1,-1,-1,-1
224,226,230,218
224,230,232,224
224,234,234,228
226,234,234,228
226,236,236,230
228,236,238,232
230,238,238,228
234,242,238,236
240,246,244,236
250,250,248,248
258,258,254,250
268,268,260,270
288,276,268,280
296,288,278,290
314,302,286,306
322,310,296,316
330,320,306,324
334,328,314,332
336,332,322,338
342,334,328,344
346,342,332,342
346,342,336,346
348,350,342,350
348,350,344,354
350,350,348,356
352,352,350,356
356,356,352,356
358,358,354,358
358,0,358,358
