hsv1[0],hsv2[0],hsv3[0],hsv4[0]
358,2,358,4
358,2,0,4
0,4,2,8
0,8,4,10
4,10,10,16
8,16,20,22
8,18,22,28
14,26,28,38
18,26,34,42
20,32,38,48
24,38,46,60
32,48,58,72
38,58,72,80
46,68,78,88
56,74,86,92
72,84,92,98
84,88,98,102
94,98,104,108
112,104,110,112
118,112,114,116
130,114,116,118
126,114,118,118
132,116,122,120
134,116,120,120
136,118,124,120
136,120,124,122
138,122,126,122
140,126,132,122
142,128,134,126
146,134,140,128
150,136,144,132
154,138,146,132
158,142,150,136
164,144,158,138
170,154,164,138
176,168,176,148
188,172,186,152
190,180,192,158
196,192,200,164
204,204,206,176
208,210,212,188
212,216,216,200
214,220,220,208
218,224,222,212
222,224,226,218
226,230,230,222
226,232,232,226
228,232,234,230
228,234,234,228
228,234,234,228
232,236,236,232
236,242,242,236
244,246,244,240
250,250,248,246
258,258,254,254
272,268,260,264
288,280,270,282
302,290,278,290
312,304,286,308
322,312,292,316
330,320,308,328
334,328,316,334
340,334,322,336
342,340,328,344
346,342,334,344
348,344,338,346
348,350,342,352
350,352,346,352
350,352,348,356
354,356,352,358
354,358,356,0
354,358,358,358
358,358,358,4
