hsv1[0],hsv2[0],hsv3[0],hsv4[0]
354,358,356,356
356,358,0,2
358,2,0,4
358,10,6,12
6,10,12,18
10,22,14,24
10,26,20,26
16,38,28,38
20,46,36,44
24,48,38,52
28,60,46,58
36,74,62,72
-1,-1,-1,-1
-1,-1,-1,-1
56,98,88,92
70,102,92,96
70,104,98,102
82,110,100,102
90,114,110,108
90,114,108,106
100,118,116,114
102,120,118,112
108,124,118,112
110,124,120,112
112,124,120,116
114,126,120,118
116,130,126,116
122,130,128,124
130,136,130,124
138,138,136,128
142,144,144,130
150,144,142,130
160,146,148,138
168,152,154,140
178,158,158,144
-1,-1,-1,-1
206,180,186,160
216,190,192,170
220,196,202,178
226,206,210,194
228,212,216,202
234,220,222,208
238,222,224,218
242,226,230,222
242,228,234,224
244,232,236,230
244,238,238,234
246,238,242,230
244,238,238,238
246,238,240,238
250,242,244,238
250,242,246,240
252,246,248,246
258,248,256,250
266,252,258,260
272,260,266,262
276,266,272,268
284,272,276,280
292,276,286,294
300,290,294,298
306,300,306,318
314,306,312,324
322,314,322,328
326,322,328,334
332,326,332,342
336,328,336,342
340,334,340,346
344,342,342,348
346,344,346,350
348,352,350,358
352,356,354,356
356,356,354,356
356,354,356,0
