hsv1[0],hsv2[0],hsv3[0],hsv4[0]
358,0,6,0
0,6,6,6
0,8,6,6
2,12,8,8
4,14,8,10
6,18,18,16
8,20,18,20
10,28,28,26
12,36,32,28
14,34,30,28
16,44,38,34
20,54,48,42
-1,-1,-1,-1
28,70,70,62
26,70,70,68
36,80,72,74
46,88,84,82
52,90,88,90
66,98,96,94
84,100,100,104
102,106,106,110
104,108,110,112
112,110,114,118
120,112,112,120
118,114,114,122
116,112,116,122
124,112,118,124
130,116,126,126
136,122,132,128
146,126,134,132
162,126,138,138
162,128,138,140
168,132,146,146
186,138,156,144
188,144,162,152
202,152,178,164
212,158,192,176
216,170,202,182
220,184,206,192
222,194,214,204
226,204,218,210
228,210,222,212
226,214,224,216
230,216,228,220
232,220,230,224
234,224,232,226
236,226,234,230
234,230,236,230
234,228,236,232
236,230,238,232
240,232,238,232
240,234,240,238
244,236,242,238
250,244,244,246
260,248,250,254
268,262,258,264
282,274,266,282
292,292,274,296
306,306,286,310
314,320,296,324
322,330,314,330
330,334,324,338
334,340,330,342
338,344,334,348
340,346,340,346
344,346,338,350
348,352,348,352
348,356,352,352
350,358,352,354
354,354,0,356
356,358,358,358
356,0,4,2
356,0,4,2
