hsv1[0],hsv2[0],hsv3[0],hsv4[0]
354,358,0,0
356,2,0,0
356,4,6,0
0,8,10,6
0,12,14,10
6,16,18,12
8,22,16,14
10,26,22,20
14,34,24,24
12,34,26,22
16,36,32,26
18,48,36,32
22,58,50,38
28,70,54,50
32,76,66,54
36,82,72,64
42,88,80,72
54,94,88,80
68,98,96,86
80,106,98,94
88,110,104,104
94,110,108,104
104,114,110,106
104,116,110,106
108,116,110,112
112,118,110,112
114,120,116,114
122,128,122,118
134,126,122,124
152,132,134,126
160,134,138,130
168,136,138,136
178,140,148,140
196,144,154,144
200,150,166,152
212,158,178,164
216,170,188,172
222,174,196,180
226,184,204,188
228,196,210,198
230,204,218,208
232,212,224,214
234,214,226,216
236,216,224,222
236,222,228,220
236,224,230,224
238,226,234,228
238,226,236,230
238,226,234,230
238,228,234,230
242,230,236,234
246,234,238,240
248,238,246,244
256,242,250,250
260,248,250,258
268,258,262,272
280,274,270,290
284,282,274,298
294,296,290,314
302,308,304,324
310,316,310,330
316,322,320,334
322,330,328,340
328,336,332,342
332,340,338,346
334,342,342,350
340,346,344,352
344,348,352,352
346,352,352,352
350,352,354,0
352,354,356,0
354,354,358,0
356,2,0,0
