hsv1[0],hsv2[0],hsv3[0],hsv4[0]
354,358,354,356
356,0,356,356
358,0,2,6
0,4,2,8
358,4,6,8
0,8,8,12
4,12,12,18
4,16,20,26
8,20,26,34
12,22,30,40
16,30,34,48
18,36,42,56
26,46,58,70
36,58,70,86
46,70,80,88
52,76,84,96
74,84,92,102
-1,-1,-1,-1
94,98,104,110
114,104,112,112
126,112,116,116
130,114,118,120
130,116,120,122
136,118,120,122
132,118,122,122
136,118,122,122
140,120,128,122
140,124,132,126
142,128,134,130
150,134,142,130
156,136,144,132
158,138,148,132
158,142,152,134
166,148,160,138
172,154,164,142
186,162,176,148
194,176,188,156
198,188,198,164
-1,-1,-1,-1
206,204,208,184
212,210,216,192
218,216,220,200
220,222,224,212
224,228,230,222
228,230,234,224
232,234,236,230
232,238,238,232
232,238,238,234
-1,-1,-1,-1
-1,-1,-1,-1
238,242,240,236
240,246,244,240
246,248,248,246
258,258,252,250
262,264,258,260
278,270,266,270
288,284,274,282
300,294,278,294
312,306,288,308
320,312,292,314
326,320,308,324
332,328,314,328
334,332,320,332
338,336,326,336
342,340,330,340
344,342,334,346
346,348,340,346
346,348,340,348
350,350,348,350
350,352,348,352
350,356,350,352
352,356,352,354
354,358,354,356
