hsv1[0],hsv2[0],hsv3[0],hsv4[0]
354,358,0,358
356,2,2,0
356,0,0,0
358,4,8,4
0,8,10,8
2,14,12,14
6,20,14,20
8,24,20,26
10,28,26,28
10,32,32,34
16,38,38,44
20,50,52,56
26,58,68,70
34,68,72,72
38,76,80,84
46,86,84,90
46,84,90,90
52,88,94,102
70,92,102,102
88,100,106,110
100,104,110,114
106,108,112,116
112,110,116,122
116,110,118,120
118,112,116,120
124,112,120,120
126,116,122,124
132,118,124,130
136,120,134,130
152,126,136,132
156,128,144,136
156,126,144,138
168,130,150,142
184,138,160,146
188,144,164,148
202,150,182,160
210,164,194,168
214,174,200,178
216,178,206,184
222,196,216,198
-1,-1,-1,-1
228,214,224,214
230,220,228,220
236,226,236,226
236,228,236,228
240,232,238,232
240,234,242,236
240,234,238,236
240,236,238,236
242,236,240,236
244,238,242,238
250,244,246,246
254,248,248,250
260,256,254,256
266,264,260,264
276,274,268,274
292,290,278,288
298,298,280,296
308,312,288,308
318,322,296,316
324,330,312,328
328,334,318,330
334,336,322,336
336,342,330,340
340,346,334,342
342,348,336,344
346,350,342,350
348,350,344,350
348,352,350,352
348,352,354,354
354,356,354,356
354,358,358,356
354,356,356,358
