hsv1[0],hsv2[0],hsv3[0],hsv4[0]
6,2,358,0
10,0,2,4
16,2,4,6
16,2,8,12
28,10,16,16
36,20,24,26
44,24,26,28
54,30,36,36
62,36,46,40
72,38,48,46
82,46,58,58
92,60,70,72
98,72,76,76
98,72,84,80
100,82,92,86
106,92,96,88
108,96,100,92
110,98,104,94
110,106,108,102
116,106,110,104
114,110,110,104
114,110,116,104
116,114,120,106
118,112,120,104
118,110,116,106
118,114,118,108
118,116,120,110
120,122,122,112
122,130,122,114
122,132,128,118
122,136,128,124
126,138,130,128
126,142,128,130
128,148,140,138
132,160,140,148
138,174,144,160
148,190,150,168
150,200,160,188
160,206,166,196
170,214,182,208
178,222,192,218
192,220,202,222
200,226,204,226
204,230,210,230
212,234,216,230
218,234,224,232
222,236,228,236
224,234,226,240
226,234,226,240
226,236,228,240
226,236,226,240
230,240,230,240
232,240,238,246
240,248,246,248
248,248,246,252
250,258,266,260
270,264,280,266
276,272,290,272
288,280,314,286
302,290,316,292
314,294,324,298
326,306,332,314
334,316,338,322
334,324,340,332
342,334,340,338
346,340,346,340
350,342,348,342
350,346,350,350
0,352,358,356
0,354,0,0
2,0,358,2
6,2,0,2
8,4,358,2
