hsv1[0],hsv2[0],hsv3[0],hsv4[0]
6,6,4,6
4,4,6,8
8,8,8,10
10,10,10,12
14,14,14,18
18,20,20,22
20,24,24,28
24,28,30,34
24,38,38,42
26,38,44,46
34,46,52,54
42,54,62,64
50,66,70,74
46,64,70,74
56,70,78,82
70,80,84,88
78,86,90,92
84,92,96,98
92,100,102,102
102,106,108,110
112,116,116,116
120,116,118,120
120,122,122,122
122,122,122,124
126,124,124,122
126,124,128,126
130,128,128,128
132,132,134,130
136,132,136,132
140,138,140,136
146,140,144,136
148,142,146,136
150,146,150,136
156,150,156,140
160,156,162,142
174,170,178,154
186,184,190,162
196,194,196,170
200,200,202,178
206,206,206,194
210,210,210,204
216,216,216,210
218,218,220,216
222,222,222,224
226,226,226,226
226,230,230,230
228,232,230,232
230,232,230,234
232,234,232,236
234,234,234,238
236,236,234,240
238,242,240,244
246,248,242,246
254,256,250,252
264,262,258,262
278,274,264,270
290,286,274,290
302,296,280,298
308,298,288,306
320,312,300,314
324,318,306,324
328,324,314,328
334,328,320,332
340,336,326,340
342,340,332,342
346,344,338,348
348,350,346,352
352,350,348,352
354,354,350,0
0,0,358,0
0,0,0,0
4,2,0,4
6,6,4,4
